SK_ID_CURR,TARGET,CODE_GENDER1,FLAG_OW0_CAR1,FLAG_OW0_REALT1_1,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_ID_PUBLISH,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGIN
120658,1,0,0,1,0,112500,545040,31419,450000,937,2,3,3,0,0.274105672,0.599488239,0.365616507,0.9886
120661,0,0,0,1,0,112500,283419,22522.5,234000,1736,2,2,2,0,0.563303564,0.667035242,,0.9881
120693,0,0,0,1,0,112500,521280,31630.5,450000,452,2,2,2,0,,0.006619159,0.304672184,0.9851
120699,0,1,1,1,0,112500,477000,20340,477000,2414,2,2,2,0,,0.413222135,0.639707568,0.9791
120708,0,1,0,1,0,112500,296505,23076,247500,1749,2,2,2,1,,0.427324019,0.649620311,
120714,1,0,0,1,0,112500,225000,17905.5,225000,312,1,2,2,1,0.167185955,0.26525634,,
120749,0,0,0,1,0,112500,383746.5,36063,364500,3803,2,2,2,0,,0.724314357,0.477649155,0.9826
120754,0,0,0,0,0,112500,238500,18585,238500,1670,1,3,3,0,,0.341290034,0.718032811,0.9871
120762,0,0,0,1,0,112500,553500,21951,553500,4115,2,2,2,0,0.454506063,0.574038368,0.819317692,
120773,0,0,0,1,0,112500,495351,27787.5,459000,1820,2,2,2,0,,0.530197022,0.667457742,
120774,0,1,0,0,0,112500,582228,16141.5,486000,3886,2,2,2,0,0.143957329,0.127269074,,0.9801
120779,0,0,0,1,0,112500,675000,21906,675000,334,2,2,2,0,0.567489124,0.447495286,0.162441998,
120780,1,0,0,0,0,112500,545040,26509.5,450000,4027,2,2,2,1,,0.650093572,,
120792,0,0,0,0,0,112500,585000,25897.5,585000,3438,2,2,2,0,,0.640388168,0.691021227,
120851,0,0,0,0,0,112500,351792,15034.5,252000,1208,1,3,3,0,,0.502467433,0.560284328,0.9995
120861,0,1,0,0,0,112500,270126,14782.5,193500,1433,1,2,2,1,0.238452517,0.487179357,0.279335321,
120881,0,0,0,1,0,112500,585000,17235,585000,4486,1,1,1,0,,0.659268649,0.798137231,0.9871
120892,0,0,0,1,0,112500,497520,28692,450000,4413,1,2,2,0,0.699055794,0.266904687,0.558506628,0.9737
120893,0,0,0,1,0,112500,814041,23931,679500,2484,2,2,2,0,,0.561013015,,
120932,0,0,0,1,0,112500,654498,28957.5,585000,250,2,3,3,0,0.748194075,0.751616202,,
120959,0,0,1,1,0,112500,755190,33394.5,675000,2591,2,2,2,0,0.552413492,0.642580873,0.537069958,
120983,0,1,1,1,0,112500,679500,26946,679500,3340,2,2,2,0,,0.596502331,0.692559067,
120987,0,0,0,0,0,112500,1125000,33025.5,1125000,132,2,1,1,0,,0.673458262,0.337672722,0.9826
121003,0,0,0,1,0,112500,481495.5,31833,454500,4654,1,2,2,0,,0.499914413,,
121014,0,0,0,1,0,112500,450000,21780,450000,102,2,2,2,0,,0.634257136,0.72383699,0.9881
121033,0,0,0,0,0,112500,270000,13500,270000,3998,1,3,3,0,,0.588154112,0.332850564,0.9757
121043,0,0,0,0,2,112500,91692,11011.5,81000,2746,4,2,2,0,0.670733308,0.214018117,0.691021227,
121071,1,0,0,1,3,112500,1078200,31653,900000,2603,5,2,2,0,,0.166098297,0.156639827,
121072,0,0,0,1,0,112500,508495.5,20295,454500,4920,2,2,2,0,,0.614106322,0.817172399,0.9881
121073,0,0,0,1,0,112500,132444,13230,117000,4920,1,2,2,0,,0.262258369,0.155689375,0.9856
121092,0,0,1,0,0,112500,180000,9000,180000,485,1,3,3,0,0.156896616,0.042695749,0.701695774,
121110,0,1,0,1,0,112500,675000,32602.5,675000,4169,2,2,2,0,0.423589674,0.50927814,0.621226338,0.9856
121139,0,1,0,1,0,112500,284256,28111.5,270000,1718,1,3,3,0,0.223487331,0.348414079,,0.9786
121142,0,0,0,1,0,112500,337500,16875,337500,2820,2,2,2,0,0.770032773,0.676298741,0.600657537,0.9945
121144,0,0,0,0,0,112500,170640,7951.5,135000,4867,1,2,2,1,0.370903204,0.584903283,,
121147,0,0,0,1,0,112500,202500,10125,202500,1099,2,2,2,0,,0.534138651,0.313916677,0.9985
121212,1,1,0,0,0,112500,495000,19179,495000,5070,1,3,3,0,,0.009235385,0.579727423,
121219,0,0,0,0,2,112500,202500,13662,202500,368,4,2,2,0,,0.398899324,,0.9886
121226,0,0,0,0,1,112500,135000,6750,135000,4120,2,2,2,0,0.40026501,0.619363037,0.513693766,
121242,0,1,0,0,0,112500,261000,13342.5,261000,2347,2,2,2,0,,0.665235814,0.617826147,
121246,0,1,0,0,0,112500,900000,26316,900000,4736,2,2,2,0,0.339442247,0.623488874,0.680138822,
121257,0,0,0,1,1,112500,808650,24601.5,675000,120,2,1,1,0,0.550108767,0.646683586,0.6041126,0.9861
121266,0,1,0,0,0,112500,497520,32391,450000,1351,1,2,2,1,,0.262055336,,0.9767
121268,0,0,0,1,0,112500,673875,28678.5,544500,96,2,2,2,0,0.575552296,0.763538032,0.349055251,0.9722
121275,1,0,0,0,0,112500,161730,9900,135000,4034,2,3,3,1,0.749165399,0.562498859,0.130128543,0.9593
121278,0,0,0,1,0,112500,284400,18643.5,225000,484,2,3,3,0,,0.59022894,0.355638717,
121284,0,0,0,1,0,112500,1436850,42142.5,1125000,1572,2,1,1,1,0.536392495,0.685279876,0.656158373,
121299,0,0,0,1,1,112500,202500,10125,202500,5983,2,2,2,0,0.776927425,0.522826695,0.572682505,0.9782
121306,1,1,1,1,1,112500,312768,22887,270000,395,3,2,2,0,,0.701067007,0.7136314,
121317,0,0,0,1,2,112500,296505,23076,247500,972,4,2,2,0,0.657897933,0.482585933,0.739411754,0.9926
121338,0,0,0,1,0,112500,590337,25141.5,477000,3277,1,2,2,0,,0.194293834,0.551381262,0.9841
121349,0,1,1,0,0,112500,450000,31450.5,450000,2482,2,2,2,1,,0.449458695,0.122955418,
121355,1,0,0,1,1,112500,646920,20997,540000,323,2,2,2,0,0.228537389,0.511797254,0.41359676,
121357,0,0,0,1,0,112500,156384,15466.5,135000,4554,2,2,2,0,,0.738872624,0.76623367,
121364,0,0,1,1,0,112500,536917.5,32976,463500,503,2,2,2,0,0.373600897,0.640206855,0.579727423,
121381,0,0,1,1,0,112500,178290,21289.5,157500,1157,2,2,2,0,0.292217552,0.679135816,0.472253343,0.9727
121393,0,1,1,1,1,112500,270000,13500,270000,4474,3,3,3,0,,0.074710088,0.69562193,0.995
121435,0,1,0,1,0,112500,247986,16776,207000,982,2,2,2,0,,0.381625678,0.659405532,0.9856
121454,0,0,1,1,0,112500,108000,7344,108000,4142,2,2,2,0,,0.691317758,,0.9985
121476,0,0,1,1,0,112500,337500,16875,337500,1692,2,2,2,0,,0.554832114,0.286652483,0.9662
121486,0,1,1,1,0,112500,168102,17964,148500,4287,1,2,2,0,,0.704160322,,0.9816
121516,0,0,0,0,0,112500,494550,38403,450000,3773,1,2,2,0,0.306001228,0.716620939,,0.9757
121520,0,1,0,1,0,112500,206280,7776,135000,3108,1,2,2,0,,0.706505493,0.581483706,0.9712
121529,0,0,0,0,0,112500,180000,9000,180000,2276,1,2,2,1,0.164004329,0.620970186,0.732403323,
121533,0,1,0,0,0,112500,547344,18216,472500,4888,2,2,2,0,,0.527761533,0.820382959,0.9806
121539,0,0,1,1,1,112500,414229.5,27810,342000,262,3,3,3,0,0.57595174,0.406520758,,0.9945
121551,0,1,1,0,0,112500,601470,30838.5,450000,4171,1,2,2,1,0.461602387,0.379965396,0.553164699,
121566,0,1,1,0,0,112500,269550,24853.5,225000,2388,2,2,2,0,,0.527145636,,
121575,0,0,0,1,0,112500,315000,15750,315000,4093,1,2,2,0,,0.697203265,0.771361592,0.9687
121585,1,1,0,1,0,112500,540000,19395,540000,1709,1,3,3,0,0.259186264,0.571223467,0.515495375,
121587,0,0,0,0,1,112500,315000,15750,315000,2647,3,2,2,0,,0.18019568,0.357293268,
121593,0,1,0,1,1,112500,292500,15997.5,292500,1438,3,2,2,0,,0.655604565,0.249885063,
121615,0,0,1,0,0,112500,319500,16312.5,319500,4917,2,2,2,0,,0.663260648,0.710674386,
121647,0,0,0,0,0,112500,808650,23643,675000,4121,1,2,2,1,,0.334553301,0.431191798,
121660,0,1,1,0,1,112500,543735,21406.5,486000,3408,3,2,2,0,0.376155037,0.596960149,0.553164699,0.9945
121661,0,0,0,1,0,112500,450000,16294.5,450000,4265,2,2,2,0,,0.463009506,0.798137231,
121665,0,0,0,1,1,112500,760225.5,30280.5,679500,4109,3,2,2,0,0.328436663,0.32233214,0.441835823,
121672,0,0,0,1,0,112500,314100,13963.5,225000,4976,2,2,2,0,0.433925039,0.718561953,0.468659655,0.9712
121682,0,1,0,1,0,112500,270000,13500,270000,4208,2,2,2,0,,0.564440604,0.504681319,0.9826
121684,0,0,0,0,0,112500,765000,33696,765000,3496,2,2,2,0,0.72061586,0.759706911,0.520897599,
121687,0,0,0,1,0,112500,95940,10953,90000,174,2,2,2,0,0.361411187,0.518864648,,0.9757
121708,0,0,0,0,0,112500,225000,5935.5,225000,2579,2,2,2,0,,0.492906329,0.118364326,
121710,0,0,0,1,1,112500,743031,39717,688500,2811,3,2,2,0,,0.621001067,0.502878277,0.9816
121737,0,0,0,1,0,112500,180000,9000,180000,42,2,2,2,0,,0.598448203,,
121750,0,0,0,1,1,112500,193572,15291,171000,810,3,2,2,0,,0.452106097,0.306202298,0.9752
121751,0,0,0,1,0,112500,225000,23872.5,225000,3681,2,2,2,0,0.770419179,0.639425746,0.583237926,0.9811
121761,0,0,1,1,0,112500,450000,51025.5,450000,4380,2,2,2,0,,0.359051472,,
121768,0,0,0,1,0,112500,792477,25695,661500,4437,1,2,2,0,0.331166136,0.68464284,0.843543539,
121770,0,1,1,1,1,112500,260640,27499.5,225000,4268,3,2,2,0,0.490883664,0.672750953,0.7136314,
121777,0,1,0,1,0,112500,193500,11821.5,193500,2785,2,2,2,0,,0.567561515,0.801600903,
121782,0,0,0,0,0,112500,592560,35937,450000,2800,2,2,2,0,,0.177475726,0.294083101,
121811,0,0,0,0,0,112500,90000,7699.5,90000,1945,1,2,2,0,0.533835088,0.38937507,0.484851475,
121821,0,0,0,1,0,112500,254700,24808.5,225000,4203,2,2,2,0,0.860184429,0.521582701,0.73098737,0.9821
121840,0,1,1,0,0,112500,508495.5,21541.5,454500,4120,2,2,2,1,,0.723462059,0.617826147,
121845,1,0,0,1,0,112500,450000,35554.5,450000,817,1,2,2,0,0.381206754,0.497498066,0.000527265,0.9796
121854,0,1,0,0,0,112500,360000,18508.5,360000,3678,1,2,2,0,,0.654922881,0.394495405,0.9722
121872,0,0,0,1,0,112500,180000,9000,180000,484,2,2,2,0,0.16233627,0.662904021,0.438281374,
121895,0,1,0,1,0,112500,239850,23719.5,225000,1170,2,2,2,0,0.700086878,0.663289952,0.680138822,
121913,0,1,1,1,0,112500,417024,21964.5,360000,4194,2,2,2,0,,0.504692342,0.65452928,
121917,0,0,1,0,0,112500,508495.5,20164.5,454500,5085,2,2,2,0,,0.355125644,0.456109739,
121924,0,0,0,1,0,112500,376078.5,29844,310500,3163,2,2,2,0,0.371111547,0.436988295,0.481249341,
121925,0,0,0,1,0,112500,508495.5,24462,454500,447,2,2,2,0,0.539090757,0.325300753,0.776409851,0.9801
121938,0,0,1,1,0,112500,922716,49288.5,855000,836,2,2,2,0,,0.74208315,0.728141299,0.9777
121945,0,0,1,1,1,112500,675000,21906,675000,4102,3,2,2,0,,0.683390341,0.661023539,0.9712
121952,0,0,1,1,0,112500,288873,16258.5,238500,3171,2,2,2,0,0.639269013,0.58423416,0.749021705,
121974,0,1,0,1,0,112500,1006920,41139,900000,1242,1,2,2,1,0.092701524,0.566294445,0.382501804,
121983,0,0,0,0,0,112500,269550,13891.5,225000,524,1,2,2,1,0.559562149,0.582485547,0.273564678,
122004,0,0,1,1,0,112500,545040,20547,450000,1043,2,3,3,0,,0.613847181,0.522697317,0.9767
122025,0,0,0,1,0,112500,270000,13500,270000,1524,1,2,2,0,0.453011817,0.660049254,0.457899551,0.9806
122035,0,0,1,1,2,112500,269550,14242.5,225000,2496,4,2,2,1,0.386942522,0.256916516,0.600657537,
122037,0,0,0,0,0,112500,646920,17919,540000,655,1,2,2,0,0.323985526,0.710551781,0.513693766,
122042,1,1,0,1,0,112500,381528,24970.5,315000,1561,2,2,2,0,,0.676404051,0.200926088,
122078,0,1,1,1,0,112500,303205.5,29538,288000,1891,1,2,2,0,,0.568001562,,0.9891
122085,0,0,0,0,1,112500,545040,17244,450000,2420,3,2,2,0,0.533406111,0.594906551,0.52629494,
122094,0,1,1,1,0,112500,180000,9000,180000,2828,2,2,2,1,,0.444566759,0.262248971,
122095,0,0,0,0,1,112500,540000,27000,540000,4470,3,2,2,0,,0.612550511,0.499272015,
122098,0,0,0,1,2,112500,942300,30528,675000,4371,4,2,2,0,,0.467802748,0.659405532,0.9916
122104,0,0,0,1,1,112500,270000,13500,270000,2227,3,2,2,0,0.086240998,0.675752758,0.712155155,
122109,0,1,1,1,1,112500,314100,16164,225000,3089,3,2,2,0,0.232884618,0.542073787,0.465069215,
122114,0,1,0,0,0,112500,1078200,31522.5,900000,567,2,1,1,0,0.747088335,0.744906471,0.686382335,0.9856
122120,0,0,1,0,1,112500,331834.5,15507,252000,4303,2,2,2,0,0.347504889,0.351588038,0.743559314,0.9821
122139,0,1,1,1,1,112500,450000,16965,450000,4116,3,2,2,0,0.408734962,0.525891788,0.79344903,
122163,0,0,0,0,0,112500,942300,27679.5,675000,4373,1,2,2,0,,0.277666732,0.729566691,0.9757
122168,0,0,0,1,1,112500,255960,15786,202500,4325,2,2,2,0,0.619821834,0.522455708,,0.9747
122169,1,0,0,1,2,112500,545040,26640,450000,1395,4,2,2,1,,0.117366871,,
122178,0,0,0,1,1,112500,1256400,36864,900000,3868,3,3,3,0,0.457472853,0.55367057,,
122204,0,0,0,1,0,112500,547344,18216,472500,2206,1,3,3,0,,0.563628643,0.429423684,
122240,0,1,1,1,0,112500,481176,26230.5,360000,3860,2,2,2,0,,0.627269725,,
122285,0,0,0,1,0,112500,540000,27000,540000,2632,2,3,3,0,,0.565870104,0.782607837,
122300,0,0,0,1,0,112500,270000,13500,270000,242,2,2,2,0,,0.413853242,0.406617437,0.9518
122327,0,0,0,0,0,112500,337500,16875,337500,91,2,3,3,0,0.475104839,0.564306197,0.716570245,0.9816
122330,0,0,0,1,2,112500,1062000,38146.5,1062000,2857,4,2,2,0,0.7551125,0.497049794,0.517296581,
122343,0,1,0,1,0,112500,904500,32616,904500,3121,2,2,2,0,,0.443476289,0.771361592,
122344,0,0,0,1,0,112500,810000,29223,810000,2379,2,2,2,0,0.784745972,0.426045524,0.810618022,0.9791
122359,0,0,0,1,0,112500,555273,16366.5,463500,4206,2,2,2,0,,0.666038859,0.619527708,0.9886
122363,0,1,1,0,0,112500,272520,16672.5,225000,1814,2,2,2,0,,0.628980874,0.197474512,
122375,0,0,0,1,0,112500,229500,11169,229500,1990,2,2,2,0,0.509676457,0.679797814,0.374020803,0.9866
122379,0,0,0,1,0,112500,566055,15565.5,472500,782,2,2,2,0,0.180679808,0.625570749,0.577969119,0.997
122380,0,0,0,1,0,112500,1008000,40104,1008000,2256,1,2,2,0,,0.56231588,,
122385,0,0,0,0,0,112500,364896,29385,315000,1148,2,2,2,0,,0.526818578,0.621226338,0.998
122391,0,0,0,1,0,112500,640080,24259.5,450000,4346,1,3,3,0,0.804462398,0.345545227,0.547810466,0.9836
122406,0,0,0,1,0,112500,622413,31909.5,495000,166,2,2,2,1,0.264059602,0.650302462,0.486653157,
122417,0,0,1,1,0,112500,239850,25578,225000,3920,1,2,2,0,,0.697337126,0.495665829,0.9871
122427,0,1,0,1,0,112500,90000,9693,90000,5910,2,1,1,0,0.727040547,0.72572688,,0.9384
122429,0,0,0,1,0,112500,270000,13500,270000,4628,1,2,1,0,0.868172445,0.790031852,0.391054977,0.9856
122445,0,0,1,1,0,112500,787131,26145,679500,1337,2,2,2,0,0.619765592,0.562897048,,
122470,0,0,0,1,0,112500,595903.5,26379,481500,4242,2,2,2,0,0.556280927,0.579424498,0.553164699,0.9916
122479,0,0,1,1,0,112500,184500,14922,184500,1393,2,2,2,1,,0.081343403,0.085595451,
122482,0,0,1,0,0,112500,225000,10953,225000,3779,1,2,2,0,0.607548502,0.561573028,0.524496446,0.9851
122492,0,0,0,0,0,112500,325908,16663.5,247500,1148,1,2,2,0,0.441746575,0.201583682,,
122529,0,1,1,1,1,112500,450000,16807.5,450000,2822,3,2,2,1,0.650935229,0.624632937,0.701695774,
122534,1,0,0,1,1,112500,755190,36459,675000,1849,3,2,2,0,,0.163187035,,
122547,0,0,1,1,1,112500,706500,36202.5,706500,925,3,2,2,0,0.17123181,0.61020729,,0.9836
122554,0,0,0,1,0,112500,436032,16564.5,360000,4022,1,2,2,0,,0.103877224,,0.9866
122558,0,0,0,1,0,112500,675000,28728,675000,4100,1,3,3,0,,0.574033021,0.323311245,
122563,0,0,0,1,0,112500,85500,4765.5,85500,3791,1,2,2,0,0.750016576,0.582831184,0.399675616,0.9965
122572,0,0,0,1,0,112500,450000,17095.5,450000,3576,2,3,3,0,,0.223494506,0.673830078,0.9747
122584,0,0,0,1,0,112500,337500,16875,337500,56,2,2,2,0,0.615979685,0.712428095,0.538862707,0.9871
122589,0,1,1,1,0,112500,646920,19044,540000,3092,2,3,3,0,,0.436192207,0.563835049,
122599,0,1,0,1,0,112500,327024,15372,270000,3978,1,2,2,0,,0.191525863,,0.9851
122612,0,0,1,0,2,112500,1288350,37669.5,1125000,3675,4,2,2,1,,0.601450301,0.520897599,
122614,0,0,0,1,0,112500,1125000,44748,1125000,5230,2,2,2,0,0.835417418,0.695524863,0.602386344,
122630,0,0,0,0,0,112500,239850,23494.5,225000,4865,1,2,2,0,,0.398375102,0.610991328,
122633,0,0,0,0,0,112500,745429.5,38191.5,643500,4792,2,2,2,0,0.362264384,0.544482898,0.70918911,
122655,0,0,1,1,0,112500,568800,20560.5,450000,1459,2,2,2,1,0.794380835,0.121618313,0.408358853,
122659,0,1,1,1,0,112500,679500,27076.5,679500,3519,2,2,2,0,,0.704956898,,
122660,0,0,0,0,1,112500,202500,10125,202500,285,3,3,3,0,,0.757162872,,0.9801
122677,0,0,0,1,1,112500,166810.5,19926,144000,2685,2,2,2,0,,0.338679531,0.754406173,0.9861
122715,0,0,0,1,0,112500,454500,18153,454500,4764,2,2,2,0,,0.209325688,0.53527625,0.9876
122724,0,1,0,0,1,112500,675000,26284.5,675000,1895,3,3,3,0,0.346517419,0.350253159,0.581483706,0.9752
122739,0,0,1,1,1,112500,270000,13500,270000,5016,3,1,1,0,,0.766513726,0.651260219,
122753,0,0,0,1,0,112500,225000,21712.5,225000,878,1,2,2,0,,0.355346023,0.130947153,0.9856
122758,0,0,1,1,0,112500,254700,24808.5,225000,1311,2,2,2,0,,0.172276,0.802745476,0.9777
122762,0,0,0,1,0,112500,948582,27864,679500,1198,2,2,2,0,,0.355125644,0.554946769,0.9891
122766,0,0,0,1,0,112500,397017,17617.5,301500,3926,2,2,2,0,,0.411161104,0.528092751,0.9886
122772,0,0,0,0,0,112500,76410,7956,67500,4661,2,2,2,0,,0.611423706,0.742181612,
122778,0,0,0,1,0,112500,450000,22500,450000,3950,1,2,2,0,,0.391545345,,0.9722
122788,0,1,1,0,0,112500,254412,11988,166500,2488,2,2,2,0,,0.696588921,0.617826147,
122790,0,0,0,1,0,112500,288873,16128,238500,1711,2,2,2,0,,0.629797002,0.651260219,0.9687
122795,0,0,0,0,0,112500,398160,10633.5,315000,2683,2,2,2,1,0.801041702,0.699469745,0.438281374,
122804,0,1,0,1,0,112500,247500,16537.5,247500,3937,2,2,2,0,0.48940804,0.477384378,0.262248971,0.9652
122805,0,0,0,0,0,112500,1125000,59940,1125000,843,2,1,1,0,,0.700773624,,0.9796
122811,0,0,0,0,1,112500,450000,21888,450000,1029,3,2,2,0,,0.344191494,0.6075573,0.9777
122835,0,0,1,1,0,112500,225000,11250,225000,1513,2,2,2,0,0.628082588,0.612176773,0.399675616,0.9871
122876,0,0,1,1,0,112500,243000,13072.5,243000,5916,2,2,2,0,,0.51891378,,
122880,1,1,0,1,0,112500,675000,28377,675000,3761,2,2,2,0,0.200506198,0.054488631,0.45432106,
122883,0,0,0,1,1,112500,814041,23931,679500,3882,3,3,3,0,0.202012438,0.242024616,,
122887,0,0,0,0,1,112500,835380,33259.5,675000,1618,3,3,3,1,,0.447744004,0.438281374,0.9702
122895,0,0,0,0,0,112500,124380,13189.5,112500,241,2,2,2,0,0.511726281,0.375924501,,
122909,0,1,1,0,0,112500,450000,13774.5,450000,4100,2,2,2,1,,0.229679358,,
122912,0,1,0,0,0,112500,91647,7344,76500,1545,1,2,2,0,,0.094010003,,
122915,0,0,0,1,0,112500,835380,36927,675000,2493,1,2,2,0,,0.623909721,0.845437922,
122917,0,1,1,0,2,112500,808650,26217,675000,4329,4,2,2,0,,0.531335276,0.656158373,
122918,0,1,0,0,0,112500,270000,16312.5,270000,4804,2,2,2,0,0.510807439,0.068554975,0.432961667,
122924,0,1,0,0,0,112500,284256,30289.5,270000,1973,2,2,2,0,0.584187543,0.567346819,0.502878277,
122932,0,0,0,0,1,112500,497520,25402.5,450000,2583,3,2,2,0,0.788333001,0.679759733,0.586740009,
122941,0,0,0,0,2,112500,251280,13284,180000,74,4,2,2,0,0.509475431,0.654660906,0.456109739,0.9737
122966,0,1,1,1,0,112500,862560,25348.5,720000,1344,1,2,2,0,0.216092206,0.55343819,0.547810466,
123000,0,0,0,1,0,112500,959688,34600.5,810000,4171,2,2,2,0,0.87137325,0.641731651,0.147345918,0.9742
123002,0,1,1,1,0,112500,485640,34668,450000,4941,2,2,2,0,,0.669042896,0.863363382,0.9717
123007,0,1,0,1,0,112500,270000,13500,270000,4032,1,2,2,0,,0.646608636,0.863363382,0.9747
123073,0,0,0,1,1,112500,545040,26509.5,450000,4304,2,2,2,0,0.568731886,0.737782622,,
123089,0,0,0,1,0,112500,152820,8532,135000,2752,2,2,2,0,0.544572335,0.552730099,0.72239289,
123109,0,0,0,1,0,112500,900000,45000,900000,2802,1,2,2,0,,0.163187035,,0.9881
123134,0,0,0,1,0,112500,679500,24403.5,679500,4749,2,2,2,0,0.458396626,0.696616651,0.385914672,0.9811
123159,0,0,0,1,0,112500,840996,24718.5,702000,900,2,3,3,0,0.398305935,0.705738601,0.7136314,0.9806
123160,0,0,1,1,2,112500,720000,25506,720000,4149,4,2,2,0,,0.310850229,0.621226338,
123173,0,1,1,1,2,112500,808650,23773.5,675000,2222,4,2,2,0,,0.160405321,0.450747282,
123176,0,1,1,1,0,112500,142200,9256.5,112500,3969,2,3,3,0,0.620086335,0.481461209,0.780143638,0.9613
123177,0,1,0,0,2,112500,545040,25537.5,450000,3501,4,3,3,0,,0.551940677,0.493862882,
123180,0,1,0,1,0,112500,52128,5607,45000,3581,2,3,3,0,,0.486676747,,0.9911
123184,0,0,0,1,0,112500,180000,9000,180000,650,1,2,2,1,0.312056184,0.353030119,0.256705572,0.9911
123188,0,0,0,1,1,112500,132768,7330.5,90000,1967,2,1,1,0,0.509395904,0.304742355,,0.9801
123203,0,0,0,1,0,112500,351792,18090,252000,4479,1,2,2,0,0.492730624,0.280081025,,0.9806
123216,0,0,0,1,0,112500,555273,16042.5,463500,4346,2,1,1,0,,0.742752241,0.718032811,0.9702
123220,0,0,0,1,0,112500,1467612,56029.5,1350000,4416,2,2,2,0,,0.50749097,,0.9881
123225,0,0,0,1,0,112500,376920,18261,270000,322,1,2,2,0,0.499169696,0.622322874,0.626304277,
123226,1,0,0,0,1,112500,180000,9000,180000,2493,3,2,2,0,0.207645807,0.487862293,,
123231,0,1,0,1,0,112500,302341.5,21172.5,261000,4571,2,2,2,0,0.509415786,0.712266785,0.367291018,0.9886
123240,0,0,0,1,0,112500,269550,13095,225000,4814,2,2,2,0,,0.53050204,0.432961667,0.9791
123243,0,0,0,0,0,112500,364896,25393.5,315000,1259,1,1,1,0,,0.774245802,0.728141299,0.9801
123258,0,0,0,1,1,112500,202500,10125,202500,2607,3,2,2,0,0.551792702,0.472084174,0.586740009,0.9886
123282,0,0,0,1,0,112500,495000,20970,495000,4298,1,2,2,0,,0.490731091,,0.9861
123300,0,0,0,1,0,112500,127350,12402,112500,4554,1,2,2,0,,0.671015452,0.468659655,0.9846
123304,0,0,0,0,0,112500,540000,15916.5,540000,2036,1,2,2,0,,0.610238498,0.70620511,0.9573
123312,0,0,1,1,1,112500,755190,32125.5,675000,4164,3,2,2,0,0.81277574,0.649755247,0.524496446,
123327,0,1,1,1,0,112500,562981.5,33655.5,486000,2800,2,3,3,0,,0.586219371,0.477649155,0.9742
123329,0,0,0,0,0,112500,1291500,37759.5,1291500,1737,2,2,2,1,0.282865015,0.595744193,,
123339,0,0,0,1,1,112500,528633,22527,472500,120,2,2,2,0,,0.242582663,0.689479143,0.9727
123342,0,0,1,1,0,112500,816660,24007.5,585000,4804,2,2,2,0,,0.357342234,0.621226338,
123349,0,0,0,1,0,112500,254700,14350.5,225000,5068,1,2,2,0,,0.644482084,0.700183851,0.9722
123350,0,0,0,1,1,112500,315000,21438,315000,193,3,2,2,0,,0.417406441,0.554946769,
123357,0,0,0,1,0,112500,337500,16875,337500,3209,1,2,2,0,,0.228012237,0.163425695,0.9861
123388,0,0,0,1,1,112500,1125000,44748,1125000,694,3,2,2,0,0.629089683,0.745180623,0.553164699,0.9806
123394,1,0,0,0,1,112500,808650,31464,675000,4011,3,2,2,0,0.546630148,0.628919635,0.415347145,
123403,0,0,0,0,0,112500,254700,23944.5,225000,1827,2,2,2,1,,0.276007529,0.678567689,0.9786
123409,0,1,0,1,1,112500,180000,9000,180000,3138,3,2,2,0,,0.507398053,0.683268831,
123414,0,0,1,1,0,112500,1006920,42790.5,900000,4133,2,2,2,0,0.784844505,0.195333175,0.740799088,
123416,0,1,0,1,1,112500,1218708,35761.5,873000,4705,3,3,3,0,0.277360837,0.399895983,,0.9782
123436,0,1,1,1,0,112500,337500,12852,337500,4899,2,3,3,0,0.635300997,0.574744024,0.52629494,
123448,0,0,0,1,1,112500,180000,9000,180000,4253,2,2,2,0,,0.549283942,0.18195911,0.9796
123455,1,0,1,1,0,112500,423000,34042.5,423000,1339,2,2,2,1,,0.583155476,,0.9881
123466,0,0,1,1,0,112500,945000,27760.5,945000,2535,2,2,2,0,,0.447543946,0.664248263,
123495,0,1,0,1,0,112500,184500,12460.5,184500,4543,2,3,3,0,,0.134750871,,
123498,0,0,0,0,0,112500,153504,16285.5,144000,4547,2,2,2,0,,0.24702964,0.742181612,0.9762
123514,0,0,0,0,0,112500,234000,11511,234000,2884,2,2,2,0,,0.491310395,0.662637792,
123533,0,0,0,1,1,112500,269550,13761,225000,3601,3,2,2,0,,0.174035521,,0.9866
123548,0,0,0,0,0,112500,152820,15016.5,135000,4293,2,2,2,0,,0.705520573,,
123560,0,0,0,0,3,112500,654498,25056,585000,5017,5,2,2,0,,0.722169595,0.547810466,
123582,0,1,1,0,1,112500,284400,13387.5,225000,4244,3,3,3,0,0.269123421,0.35470509,0.155689375,
123594,0,0,0,1,0,112500,114430.5,13707,103500,3701,2,2,2,0,,0.735674642,0.546023197,
123601,0,0,0,1,0,112500,979992,28782,702000,4804,1,2,2,0,,0.162144568,,0.9752
123623,0,0,1,1,0,112500,810000,40500,810000,3491,2,1,1,0,0.760155493,0.724336189,0.497468889,0.996
123644,0,0,0,0,2,112500,343800,16155,225000,4490,4,2,2,0,0.227128479,0.667598389,0.681705878,0.9782
